,step,Function,Model,ptc regulation,alphaHh_by,x_reach,t_reach
513,21,Signal,Overshoot,Yes,2,38.17695119430813,9697
514,21,Hh,SS,Yes,2,22.4095905502883,False
515,21,Signal,SS,Yes,2,29.359844796173945,False
516,21,Hh,Overshoot,No,1,26.475482116489516,57600
517,21,Signal,Overshoot,No,1,31.74560710072572,57600
518,21,Hh,SS,No,1,26.41705504487028,False
519,21,Signal,SS,No,1,28.616094575715493,False
520,21,Hh,Overshoot,No,0.5,25.58929756282221,4793
521,21,Signal,Overshoot,No,0.5,23.39367426207596,57600
522,21,Hh,SS,No,0.5,25.541991560945135,False
523,21,Signal,SS,No,0.5,20.353975435156514,False
524,21,Hh,Overshoot,No,2,27.195984578347378,57600
525,21,Signal,Overshoot,No,2,40.18964834930081,57600
526,21,Hh,SS,No,2,27.09171047580432,False
527,21,Signal,SS,No,2,36.98171923241585,False
528,22,Hh,Overshoot,Yes,1,27.558597366915834,15087
529,22,Signal,Overshoot,Yes,1,13.327082989055882,15087
530,22,Hh,SS,Yes,1,26.874049127403538,False
531,22,Signal,SS,Yes,1,12.717654082750883,False
532,22,Hh,Overshoot,Yes,0.5,27.23985430210368,9964
533,22,Signal,Overshoot,Yes,0.5,5.037576766536702,19726
534,22,Hh,SS,Yes,0.5,27.00268663244246,False
535,22,Signal,SS,Yes,0.5,4.950229645696922,False
536,22,Hh,Overshoot,Yes,2,27.839860817207594,6855
537,22,Signal,Overshoot,Yes,2,21.791441456679962,14370
538,22,Hh,SS,Yes,2,26.742118026414104,False
539,22,Signal,SS,Yes,2,20.825780771148615,False
540,22,Hh,Overshoot,No,1,27.56009224603737,23921
541,22,Signal,Overshoot,No,1,13.391700579272594,23921
542,22,Hh,SS,No,1,27.40440278845017,False
543,22,Signal,SS,No,1,13.516375854961908,False
544,22,Hh,Overshoot,No,0.5,27.240278293430123,57600
545,22,Signal,Overshoot,No,0.5,5.028829901320549,57600
546,22,Hh,SS,No,0.5,27.09588310632921,False
547,22,Signal,SS,No,0.5,5.241964456213054,False
548,22,Hh,Overshoot,No,2,27.842386292653288,57600
549,22,Signal,Overshoot,No,2,21.92071518085166,57600
550,22,Hh,SS,No,2,27.669435559001627,False
551,22,Signal,SS,No,2,21.977727704065416,False
552,23,Hh,Overshoot,Yes,1,11.271769799038708,11141
553,23,Signal,Overshoot,Yes,1,6.184188456037447,11141
554,23,Hh,SS,Yes,1,9.650480391716172,False
555,23,Signal,SS,Yes,1,4.22906173986658,False
556,23,Hh,Overshoot,Yes,0.5,11.113332874406908,885
557,23,Signal,Overshoot,Yes,0.5,4.303575925877212,15741
558,23,Hh,SS,Yes,0.5,9.919153002327334,False
559,23,Signal,SS,Yes,0.5,2.4263826427866064,False
560,23,Hh,Overshoot,Yes,2,11.736203441648499,1822
561,23,Signal,Overshoot,Yes,2,9.41805559127701,9696
562,23,Hh,SS,Yes,2,9.548428574868908,False
563,23,Signal,SS,Yes,2,7.293698523737419,False
564,23,Hh,Overshoot,No,1,11.271769799038708,57600
565,23,Signal,Overshoot,No,1,6.636135283321295,57600
566,23,Hh,SS,No,1,11.206496015861049,False
567,23,Signal,SS,No,1,6.040986520188483,False
568,23,Hh,Overshoot,No,0.5,11.113332874406908,885
569,23,Signal,Overshoot,No,0.5,3.9693981928939905,57600
570,23,Hh,SS,No,0.5,10.499517727429648,False
571,23,Signal,SS,No,0.5,3.0752995342121636,False
572,23,Hh,Overshoot,No,2,11.736167772485572,1820
573,23,Signal,Overshoot,No,2,10.419998809739269,26070
574,23,Hh,SS,No,2,11.96911707674937,False
575,23,Signal,SS,No,2,9.881528271604992,False
576,24,Hh,Overshoot,Yes,1,54.84506941162007,10660
577,24,Signal,Overshoot,Yes,1,43.03996172705531,10660
578,24,Hh,SS,Yes,1,52.914487684221626,False
579,24,Signal,SS,Yes,1,40.25757470990552,False
580,24,Hh,Overshoot,Yes,0.5,53.92353814064924,8893
581,24,Signal,Overshoot,Yes,0.5,26.23236664707285,10911
582,24,Hh,SS,Yes,0.5,52.64165216558106,False
583,24,Signal,SS,Yes,0.5,24.037338555038446,False
584,24,Hh,Overshoot,Yes,2,55.5622298541059,7807
585,24,Signal,Overshoot,Yes,2,60.49937898068642,10939
586,24,Hh,SS,Yes,2,53.18549700598712,False
587,24,Signal,SS,Yes,2,57.181352355260024,False
588,24,Hh,Overshoot,No,1,55.23784967999468,57600
589,24,Signal,Overshoot,No,1,43.838590473247585,57600
590,24,Hh,SS,No,1,54.76831636127261,False
591,24,Signal,SS,No,1,42.517122910745115,False
592,24,Hh,Overshoot,No,0.5,54.11071811477521,57600
593,24,Signal,Overshoot,No,0.5,26.78674714928171,57600
594,24,Hh,SS,No,0.5,53.677429528301246,False
595,24,Signal,SS,No,0.5,25.620976304371908,False
596,24,Hh,Overshoot,No,2,56.10859690960983,57600
597,24,Signal,Overshoot,No,2,61.52415370585219,57600
598,24,Hh,SS,No,2,55.59526082777059,False
599,24,Signal,SS,No,2,59.926224494022335,False
600,25,Hh,Overshoot,Yes,1,12.251545901554977,14819
601,25,Signal,Overshoot,Yes,1,6.116552132655414,14819
602,25,Hh,SS,Yes,1,12.054671210832652,False
603,25,Signal,SS,Yes,1,6.060745480906007,False
604,25,Hh,Overshoot,Yes,0.5,11.798865399047685,1862
605,25,Signal,Overshoot,Yes,0.5,2.8657473543011918,23057
606,25,Hh,SS,Yes,0.5,11.878031476210126,False
607,25,Signal,SS,Yes,0.5,2.6316220879200216,False
608,25,Hh,Overshoot,Yes,2,12.759022841463064,3580
609,25,Signal,Overshoot,Yes,2,10.13813657388043,13293
610,25,Hh,SS,Yes,2,12.256587185854016,False
611,25,Signal,SS,Yes,2,9.856423567972158,False
612,25,Hh,Overshoot,No,1,12.256413905713657,57600
613,25,Signal,Overshoot,No,1,6.275131077430814,57600
614,25,Hh,SS,No,1,12.412406455098932,False
615,25,Signal,SS,No,1,6.523209171936301,False
616,25,Hh,Overshoot,No,0.5,11.798865399033389,1862
617,25,Signal,Overshoot,No,0.5,2.8324440445752685,57600
618,25,Hh,SS,No,0.5,11.952642967425135,False
619,25,Signal,SS,No,0.5,2.776163025377514,False
620,25,Hh,Overshoot,No,2,12.76333392700711,57600
621,25,Signal,Overshoot,No,2,10.360746037007047,57600
622,25,Hh,SS,No,2,12.922341623373697,False
623,25,Signal,SS,No,2,10.610246501165022,False
624,26,Hh,Overshoot,Yes,1,,57600
625,26,Signal,Overshoot,Yes,1,,57600
626,26,Hh,SS,Yes,1,24.78782540742617,False
627,26,Signal,SS,Yes,1,31.643980579813146,False
628,26,Hh,Overshoot,Yes,0.5,,57600
629,26,Signal,Overshoot,Yes,0.5,,57600
630,26,Hh,SS,Yes,0.5,22.15708488578869,False
631,26,Signal,SS,Yes,0.5,22.03931115252975,False
632,26,Hh,Overshoot,Yes,2,,57600
633,26,Signal,Overshoot,Yes,2,,57600
634,26,Hh,SS,Yes,2,28.515744747836223,False
635,26,Signal,SS,Yes,2,42.25953573624752,False
636,26,Hh,Overshoot,No,1,,57600
637,26,Signal,Overshoot,No,1,,57600
638,26,Hh,SS,No,1,35.26743201459196,False
639,26,Signal,SS,No,1,46.71481878315906,False
640,26,Hh,Overshoot,No,0.5,,57600
641,26,Signal,Overshoot,No,0.5,,57600
642,26,Hh,SS,No,0.5,33.23434187319863,False
643,26,Signal,SS,No,0.5,35.219669374838816,False
644,26,Hh,Overshoot,No,2,,57600
645,26,Signal,Overshoot,No,2,,57600
646,26,Hh,SS,No,2,36.91977327316595,False
647,26,Signal,SS,No,2,58.44532316306187,False
648,27,Hh,Overshoot,Yes,1,25.32162062360368,8059
649,27,Signal,Overshoot,Yes,1,44.33239705856827,8059
650,27,Hh,SS,Yes,1,21.986115172462192,False
651,27,Signal,SS,Yes,1,35.071657166950814,False
652,27,Hh,Overshoot,Yes,0.5,24.18029981359041,4503
653,27,Signal,Overshoot,Yes,0.5,36.217073828287965,7660
654,27,Hh,SS,Yes,0.5,19.078307379670463,False
655,27,Signal,SS,Yes,0.5,27.22196818539166,False
656,27,Hh,Overshoot,Yes,2,26.292656792295574,5675
657,27,Signal,Overshoot,Yes,2,52.57069665360914,8499
658,27,Hh,SS,Yes,2,24.301820815841296,False
659,27,Signal,SS,Yes,2,43.21602441223848,False
660,27,Hh,Overshoot,No,1,26.99010470852504,57600
661,27,Signal,Overshoot,No,1,51.24509993333964,57600
662,27,Hh,SS,No,1,26.916995910767085,False
663,27,Signal,SS,No,1,48.98556028555984,False
664,27,Hh,Overshoot,No,0.5,25.980775639506447,57600
665,27,Signal,Overshoot,No,0.5,42.80675527422216,57600
666,27,Hh,SS,No,0.5,25.99136924610812,False
667,27,Signal,SS,No,0.5,40.61842809203941,False
668,27,Hh,Overshoot,No,2,27.6036471613982,57600
669,27,Signal,Overshoot,No,2,59.729860019084285,57600
670,27,Hh,SS,No,2,27.46719287208532,False
671,27,Signal,SS,No,2,57.39842727202099,False
672,28,Hh,Overshoot,Yes,1,50.05700214685622,22172
673,28,Signal,Overshoot,Yes,1,68.9203656643619,22172
674,28,Hh,SS,Yes,1,49.58713356487109,False
675,28,Signal,SS,Yes,1,65.7385561896437,False
676,28,Hh,Overshoot,Yes,0.5,47.05369615133397,10461
677,28,Signal,Overshoot,Yes,0.5,51.971978084846114,22301
678,28,Hh,SS,Yes,0.5,46.66028395641927,False
679,28,Signal,SS,Yes,0.5,49.12308596095835,False
680,28,Hh,Overshoot,Yes,2,52.62032212819346,11075
681,28,Signal,Overshoot,Yes,2,92.94821383543318,22242
682,28,Hh,SS,Yes,2,52.12639349555613,False
683,28,Signal,SS,Yes,2,86.25182411798238,False
684,28,Hh,Overshoot,No,1,50.121265316454824,57600
685,28,Signal,Overshoot,No,1,69.15377402981598,57600
686,28,Hh,SS,No,1,49.88836078835297,False
687,28,Signal,SS,No,1,66.13288157286223,False
688,28,Hh,Overshoot,No,0.5,47.10687068440714,57600
689,28,Signal,Overshoot,No,0.5,52.16952752838374,57600
690,28,Hh,SS,No,0.5,46.94103951229841,False
691,28,Signal,SS,No,0.5,49.45392622197237,False
692,28,Hh,Overshoot,No,2,52.684813291975075,57600
693,28,Signal,Overshoot,No,2,93.71891582335206,57600
694,28,Hh,SS,No,2,52.36087681989522,False
695,28,Signal,SS,No,2,87.00750399210327,False
696,29,Hh,Overshoot,Yes,1,47.31637027054136,5592
697,29,Signal,Overshoot,Yes,1,61.877481056884655,5592
698,29,Hh,SS,Yes,1,30.79295788383702,False
699,29,Signal,SS,Yes,1,37.45255490726814,False
700,29,Hh,Overshoot,Yes,0.5,46.111611522273236,3700
701,29,Signal,Overshoot,Yes,0.5,46.92929909334715,5351
702,29,Hh,SS,Yes,0.5,25.393122351032616,False
703,29,Signal,SS,Yes,0.5,24.46840428020225,False
704,29,Hh,Overshoot,Yes,2,48.714534117622065,3907
705,29,Signal,Overshoot,Yes,2,79.04828818134462,5993
706,29,Hh,SS,Yes,2,37.21616497573173,False
707,29,Signal,SS,Yes,2,52.09346430139682,False
708,29,Hh,Overshoot,No,1,52.68487465283622,57600
709,29,Signal,Overshoot,No,1,78.65788309244556,57600
710,29,Hh,SS,No,1,52.3608768186986,False
711,29,Signal,SS,No,1,70.48783789648978,False
712,29,Hh,Overshoot,No,0.5,50.121395236376564,57600
713,29,Signal,Overshoot,No,0.5,59.86985937487757,57600
714,29,Hh,SS,No,0.5,49.88834312865732,False
715,29,Signal,SS,No,0.5,52.942379899926785,False
716,29,Hh,Overshoot,No,2,54.615327357576206,57600
717,29,Signal,Overshoot,No,2,100.99759495907387,10649
718,29,Hh,SS,No,2,54.202521546851344,False
719,29,Signal,SS,No,2,100.21205967470294,False
720,30,Hh,Overshoot,Yes,1,,57600
721,30,Signal,Overshoot,Yes,1,,57600
722,30,Hh,SS,Yes,1,14.77192901977294,False
723,30,Signal,SS,Yes,1,5.753765715372978,False
724,30,Hh,Overshoot,Yes,0.5,,57600
725,30,Signal,Overshoot,Yes,0.5,,57600
726,30,Hh,SS,Yes,0.5,15.109770032279812,False
727,30,Signal,SS,Yes,0.5,2.4038994771303805,False
728,30,Hh,Overshoot,Yes,2,18.25297971006745,2087
729,30,Signal,Overshoot,Yes,2,14.097570711587892,3452
730,30,Hh,SS,Yes,2,14.33238934032947,False
731,30,Signal,SS,Yes,2,10.50955005500721,False
732,30,Hh,Overshoot,No,1,,57600
733,30,Signal,Overshoot,No,1,,57600
734,30,Hh,SS,No,1,17.48188759502871,False
735,30,Signal,SS,No,1,9.18137649382237,False
736,30,Hh,Overshoot,No,0.5,,57600
737,30,Signal,Overshoot,No,0.5,,57600
738,30,Hh,SS,No,0.5,16.218213533014676,False
739,30,Signal,SS,No,0.5,3.6346998521694047,False
740,30,Hh,Overshoot,No,2,18.349166669460445,3484
741,30,Signal,Overshoot,No,2,15.227530038280634,57600
742,30,Hh,SS,No,2,18.447339680551053,False
743,30,Signal,SS,No,2,15.02306587499082,False
744,31,Hh,Overshoot,Yes,1,,57600
745,31,Signal,Overshoot,Yes,1,,57600
746,31,Hh,SS,Yes,1,27.557213353043664,False
747,31,Signal,SS,Yes,1,13.345402678217866,False
748,31,Hh,Overshoot,Yes,0.5,,57600
749,31,Signal,Overshoot,Yes,0.5,,57600
750,31,Hh,SS,Yes,0.5,27.692879154591893,False
751,31,Signal,SS,Yes,0.5,5.175563098267858,False
752,31,Hh,Overshoot,Yes,2,,57600
753,31,Signal,Overshoot,Yes,2,,57600
754,31,Hh,SS,Yes,2,27.45911500587161,False
755,31,Signal,SS,Yes,2,21.546492418742602,False
756,31,Hh,Overshoot,No,1,,57600
757,31,Signal,Overshoot,No,1,,57600
758,31,Hh,SS,No,1,27.864329221752556,False
759,31,Signal,SS,No,1,13.712826821879304,False
760,31,Hh,Overshoot,No,0.5,,57600
761,31,Signal,Overshoot,No,0.5,,57600
762,31,Hh,SS,No,0.5,27.773828194449138,False
763,31,Signal,SS,No,0.5,5.3840416790424825,False
764,31,Hh,Overshoot,No,2,,57600
765,31,Signal,Overshoot,No,2,,57600
766,31,Hh,SS,No,2,27.949611622828186,False
767,31,Signal,SS,No,2,22.188470476637633,False
768,32,Hh,Overshoot,Yes,1,,57600
769,32,Signal,Overshoot,Yes,1,,57600
770,32,Hh,SS,Yes,1,8.359424526839447,False
771,32,Signal,SS,Yes,1,8.8503418593655,False
772,32,Hh,Overshoot,Yes,0.5,10.053177218291296,799
773,32,Signal,Overshoot,Yes,0.5,7.516625359091876,7176
774,32,Hh,SS,Yes,0.5,8.1069149348384,False
775,32,Signal,SS,Yes,0.5,5.804645639816101,False
776,32,Hh,Overshoot,Yes,2,12.03610918980533,3019
777,32,Signal,Overshoot,Yes,2,15.503165776112155,6787
778,32,Hh,SS,Yes,2,9.32436838006275,False
779,32,Signal,SS,Yes,2,12.50556526432608,False
780,32,Hh,Overshoot,No,1,,57600
781,32,Signal,Overshoot,No,1,,57600
782,32,Hh,SS,No,1,11.308367562031648,False
783,32,Signal,SS,No,1,12.321704908950693,False
784,32,Hh,Overshoot,No,0.5,10.05317721826981,799
785,32,Signal,Overshoot,No,0.5,7.758923661598374,57600
786,32,Hh,SS,No,0.5,10.072771724300466,False
787,32,Signal,SS,No,0.5,8.437353900011246,False
788,32,Hh,Overshoot,No,2,12.037955050340074,3311
789,32,Signal,Overshoot,No,2,15.739436131551415,57600
790,32,Hh,SS,No,2,12.33846688421714,False
791,32,Signal,SS,No,2,16.397016911512225,False
792,33,Hh,Overshoot,Yes,1,,57600
793,33,Signal,Overshoot,Yes,1,,57600
794,33,Hh,SS,Yes,1,43.77449432483502,False
795,33,Signal,SS,Yes,1,45.92953100302359,False
796,33,Hh,Overshoot,Yes,0.5,,57600
797,33,Signal,Overshoot,Yes,0.5,,57600
798,33,Hh,SS,Yes,0.5,43.61093096742661,False
799,33,Signal,SS,Yes,0.5,30.81584922023997,False
800,33,Hh,Overshoot,Yes,2,,57600
801,33,Signal,Overshoot,Yes,2,,57600
802,33,Hh,SS,Yes,2,46.72153388196339,False
803,33,Signal,SS,Yes,2,62.13274610854764,False
804,33,Hh,Overshoot,No,1,,57600
805,33,Signal,Overshoot,No,1,,57600
806,33,Hh,SS,No,1,52.94606574309176,False
807,33,Signal,SS,No,1,56.636585281064924,False
808,33,Hh,Overshoot,No,0.5,,57600
809,33,Signal,Overshoot,No,0.5,,57600
810,33,Hh,SS,No,0.5,51.07184266040845,False
811,33,Signal,SS,No,0.5,39.73504663796303,False
812,33,Hh,Overshoot,No,2,,57600
813,33,Signal,Overshoot,No,2,,57600
814,33,Hh,SS,No,2,54.43374287458936,False
815,33,Signal,SS,No,2,75.37258889307198,False
816,34,Hh,Overshoot,Yes,1,19.63875052091113,12575
817,34,Signal,Overshoot,Yes,1,3.5327708133213775,12575
818,34,Hh,SS,Yes,1,19.519584888794654,False
819,34,Signal,SS,Yes,1,3.940910041376071,False
820,34,Hh,Overshoot,Yes,0.5,19.51041356465285,57600
821,34,Signal,Overshoot,Yes,0.5,2.0087283978764674,57600
822,34,Hh,SS,Yes,0.5,19.436151195560612,False
823,34,Signal,SS,Yes,0.5,1.3802563255863447,False
824,34,Hh,Overshoot,Yes,2,19.75974485451276,6195
825,34,Signal,Overshoot,Yes,2,9.421795500503094,11718
826,34,Hh,SS,Yes,2,19.4639049935725,False
827,34,Signal,SS,Yes,2,9.606580484979148,False
828,34,Hh,Overshoot,No,1,19.63900143178509,57600
829,34,Signal,Overshoot,No,1,3.4362571711164662,57600
830,34,Hh,SS,No,1,19.56144175792302,False
831,34,Signal,SS,No,1,4.063131947127701,False
832,34,Hh,Overshoot,No,0.5,19.51041356465285,57600
833,34,Signal,Overshoot,No,0.5,2.0087283978764674,57600
834,34,Hh,SS,No,0.5,19.436151195560612,False
835,34,Signal,SS,No,0.5,1.3802563255863447,False
836,34,Hh,Overshoot,No,2,19.763671388282233,57600
837,34,Signal,Overshoot,No,2,9.386835230662442,9235
838,34,Hh,SS,No,2,19.68264086414335,False
839,34,Signal,SS,No,2,9.986294004425488,False
840,35,Hh,Overshoot,Yes,1,,57600
841,35,Signal,Overshoot,Yes,1,,57600
842,35,Hh,SS,Yes,1,25.16801121203561,False
843,35,Signal,SS,Yes,1,25.82192901901287,False
844,35,Hh,Overshoot,Yes,0.5,,57600
845,35,Signal,Overshoot,Yes,0.5,,57600
846,35,Hh,SS,Yes,0.5,23.90923999664639,False
847,35,Signal,SS,Yes,0.5,16.308276081435466,False
848,35,Hh,Overshoot,Yes,2,,57600
849,35,Signal,Overshoot,Yes,2,,57600
850,35,Hh,SS,Yes,2,28.433863680934905,False
851,35,Signal,SS,Yes,2,36.41320236569354,False
852,35,Hh,Overshoot,No,1,,57600
853,35,Signal,Overshoot,No,1,,57600
854,35,Hh,SS,No,1,34.67586300726272,False
855,35,Signal,SS,No,1,36.900014954041964,False
856,35,Hh,Overshoot,No,0.5,,57600
857,35,Signal,Overshoot,No,0.5,,57600
858,35,Hh,SS,No,0.5,32.084220458813405,False
859,35,Signal,SS,No,0.5,25.440335501776346,False
860,35,Hh,Overshoot,No,2,,57600
861,35,Signal,Overshoot,No,2,,57600
862,35,Hh,SS,No,2,36.653008229499804,False
863,35,Signal,SS,No,2,48.60544611632575,False
864,36,Hh,Overshoot,Yes,1,,57600
865,36,Signal,Overshoot,Yes,1,,57600
866,36,Hh,SS,Yes,1,25.08545321373728,False
867,36,Signal,SS,Yes,1,27.09350180862515,False
868,36,Hh,Overshoot,Yes,0.5,,57600
869,36,Signal,Overshoot,Yes,0.5,,57600
870,36,Hh,SS,Yes,0.5,24.552627436374337,False
871,36,Signal,SS,Yes,0.5,19.03947297011959,False
872,36,Hh,Overshoot,Yes,2,,57600
873,36,Signal,Overshoot,Yes,2,,57600
874,36,Hh,SS,Yes,2,25.984322936077618,False
875,36,Signal,SS,Yes,2,35.34635803789995,False
876,36,Hh,Overshoot,No,1,,57600
877,36,Signal,Overshoot,No,1,,57600
878,36,Hh,SS,No,1,27.091713266815518,False
879,36,Signal,SS,No,1,29.439774146811644,False
880,36,Hh,Overshoot,No,0.5,,57600
881,36,Signal,Overshoot,No,0.5,,57600
882,36,Hh,SS,No,0.5,26.416970909086913,False
883,36,Signal,SS,No,0.5,21.088074378624285,False
884,36,Hh,Overshoot,No,2,,57600
885,36,Signal,Overshoot,No,2,,57600
886,36,Hh,SS,No,2,27.531772971228122,False
887,36,Signal,SS,No,2,37.83674866547639,False
888,37,Hh,Overshoot,Yes,1,,57600
889,37,Signal,Overshoot,Yes,1,,57600
890,37,Hh,SS,Yes,1,8.347662743742745,False
891,37,Signal,SS,Yes,1,10.83335052094607,False
892,37,Hh,Overshoot,Yes,0.5,11.73616404948865,1821
893,37,Signal,Overshoot,Yes,0.5,11.2738305802783,5292
894,37,Hh,SS,Yes,0.5,7.368103380079674,False
895,37,Signal,SS,Yes,0.5,7.4726155630568485,False
896,37,Hh,Overshoot,Yes,2,13.038399926856187,2257
897,37,Signal,Overshoot,Yes,2,19.47182058317273,5151
898,37,Hh,SS,Yes,2,9.764838816933263,False
899,37,Signal,SS,Yes,2,14.285443516127629,False
900,37,Hh,Overshoot,No,1,,57600
901,37,Signal,Overshoot,No,1,,57600
902,37,Hh,SS,No,1,12.66375349009607,False
903,37,Signal,SS,No,1,17.258149135448363,False
904,37,Hh,Overshoot,No,0.5,11.736161034182786,1825
905,37,Signal,Overshoot,No,0.5,12.299885702024653,57600
906,37,Hh,SS,No,0.5,11.96893945659292,False
907,37,Signal,SS,No,0.5,13.15094815261314,False
908,37,Hh,Overshoot,No,2,13.073324836024028,57600
909,37,Signal,Overshoot,No,2,20.440756587441328,10300
910,37,Hh,SS,No,2,13.227708898358387,False
911,37,Signal,SS,No,2,21.480763219765393,False
912,38,Hh,Overshoot,Yes,1,,57600
913,38,Signal,Overshoot,Yes,1,,57600
914,38,Hh,SS,Yes,1,24.275143230357628,False
915,38,Signal,SS,Yes,1,11.195618669596115,False
916,38,Hh,Overshoot,Yes,0.5,,57600
917,38,Signal,Overshoot,Yes,0.5,,57600
918,38,Hh,SS,Yes,0.5,24.06844370507524,False
919,38,Signal,SS,Yes,0.5,4.2733996367574605,False
920,38,Hh,Overshoot,Yes,2,,57600
921,38,Signal,Overshoot,Yes,2,,57600
922,38,Hh,SS,Yes,2,24.53809435195778,False
923,38,Signal,SS,Yes,2,18.998615579592183,False
924,38,Hh,Overshoot,No,1,,57600
925,38,Signal,Overshoot,No,1,,57600
926,38,Hh,SS,No,1,25.541991560945135,False
927,38,Signal,SS,No,1,12.77979958564714,False
928,38,Hh,Overshoot,No,0.5,,57600
929,38,Signal,Overshoot,No,0.5,,57600
930,38,Hh,SS,No,0.5,24.55303816778597,False
931,38,Signal,SS,No,0.5,4.960597624929633,False
932,38,Hh,Overshoot,No,2,,57600
933,38,Signal,Overshoot,No,2,,57600
934,38,Hh,SS,No,2,26.41705504487028,False
935,38,Signal,SS,No,2,21.07212946200859,False
936,39,Hh,Overshoot,Yes,1,,57600
937,39,Signal,Overshoot,Yes,1,,57600
938,39,Hh,SS,Yes,1,7.329641158392818,False
939,39,Signal,SS,Yes,1,9.074016094762982,False
940,39,Hh,Overshoot,Yes,0.5,,57600
941,39,Signal,Overshoot,Yes,0.5,,57600
942,39,Hh,SS,Yes,0.5,5.427587451179804,False
943,39,Signal,SS,Yes,0.5,5.558502320967875,False
944,39,Hh,Overshoot,Yes,2,,57600
945,39,Signal,Overshoot,Yes,2,,57600
946,39,Hh,SS,Yes,2,10.300165791146881,False
947,39,Signal,SS,Yes,2,14.115155413529195,False
948,39,Hh,Overshoot,No,1,,57600
949,39,Signal,Overshoot,No,1,,57600
950,39,Hh,SS,No,1,14.617590509287993,False
951,39,Signal,SS,No,1,19.819954059700933,False
952,39,Hh,Overshoot,No,0.5,,57600
953,39,Signal,Overshoot,No,0.5,,57600
954,39,Hh,SS,No,0.5,11.21227139288797,False
955,39,Signal,SS,No,0.5,13.08151086910587,False
956,39,Hh,Overshoot,No,2,,57600
957,39,Signal,Overshoot,No,2,,57600
958,39,Hh,SS,No,2,18.191522062982713,False
959,39,Signal,SS,No,2,26.300999143881867,False
960,40,Hh,Overshoot,Yes,1,13.262942430875057,57600
961,40,Signal,Overshoot,Yes,1,11.921307500447199,57600
962,40,Hh,SS,Yes,1,13.338226242217019,False
963,40,Signal,SS,Yes,1,11.039799383748274,False
964,40,Hh,Overshoot,Yes,0.5,12.973279205013256,1632
965,40,Signal,Overshoot,Yes,0.5,7.867290234421191,57600
966,40,Hh,SS,Yes,0.5,12.922259346565212,False
967,40,Signal,SS,Yes,0.5,6.98125599082428,False
968,40,Hh,Overshoot,Yes,2,13.584696265050383,3099
969,40,Signal,Overshoot,Yes,2,16.12914738725435,57600
970,40,Hh,SS,Yes,2,13.6649547976794,False
971,40,Signal,SS,Yes,2,15.219407352661221,False
972,40,Hh,Overshoot,No,1,13.262942430186541,57600
973,40,Signal,Overshoot,No,1,11.92161146379948,57600
974,40,Hh,SS,No,1,13.338475018151001,False
975,40,Signal,SS,No,1,11.040147418602857,False
976,40,Hh,Overshoot,No,0.5,12.973279205013256,1632
977,40,Signal,Overshoot,No,0.5,7.867409053363431,57600
978,40,Hh,SS,No,0.5,12.922373474752192,False
979,40,Signal,SS,No,0.5,6.981433660354583,False
980,40,Hh,Overshoot,No,2,13.58469637429819,3099
981,40,Signal,Overshoot,No,2,16.12953189325256,57600
982,40,Hh,SS,No,2,13.665349788272906,False
983,40,Signal,SS,No,2,15.219852554462463,False
984,41,Hh,Overshoot,Yes,1,22.59151960753671,10638
985,41,Signal,Overshoot,Yes,1,5.318945745772666,10638
986,41,Hh,SS,Yes,1,21.501135759896613,False
